"_id",author,comment,content,like,title
5b2e531152055a34b45ce972,叶往,86,中年叶往： 你好，直到今天，你已经在简书写作500878个字。这50多万字记录了你在写作之路上的点点滴滴。 在简书上写了很多朋友的故事，今天我想...,93,一封来信|10年后，那个叫叶往的中年男人写了500万字
5b2e531152055a34b45ce973,梅凉,10,你说你偷菜的工夫 我可以写一首小调 无前奏来无尾声 过门乐段一呵成 锣鼓自带念白气场 念一曲 半月不败相思梅 误把辛夷当桃花 不分句逗不删减 长...,44,小调
5b2e531152055a34b45ce974,强哥读史悟道,4,“宁可我负天下人，不可天下人负我”，是三国演义里曹操的经典名句。骂曹操是奸雄的，大都源于这句话。然而三国演义毕竟是本小说，且是站在蜀汉为正统的道...,8,背了千年“奸雄”的骂名，恰恰证明了他很红，是俺学习的好榜样
5b2e531152055a34b45ce975,稚彜,0,​从小，我就知道我家里住着一个神仙，我想她可能是王母变得，所以法力特别大，又想她也可能是仙女变得，不然怎么那么爱哭？现在，我长大了，我家的神仙也...,2,当神仙失去法力以后
5b2e531152055a34b45ce976,凉子姑娘,43,1、 我出现在闹市口时，是有蝉鸣声的夏天。 蚊子围成一团取暖，钻进树杈缝里，鬼知道这大热天的，它们在打什么注意。 我身边有条阿拉斯加犬窜过，嘴里...,,我也不是生来就是流浪狗
5b2e531152055a34b45ce977,武俊祥,1,作者：胡杨枫渊 在我的家乡陕北黄土高原上，人们把一种吃食叫做炸油糕。提起炸油糕，就不得不要说说两种农作物——黄芥和软糜子。 每当盛夏时节，家乡的...,8,糕在高原
5b2e531152055a34b45ce978,孤山踏歌,0,01 欧阳询和“欧体” 欧阳询楷书碑版传世的较多，主要作品有《九成宫醴泉铭》、《化度寺邕禅师塔铭》、《虞恭公温彦博碑》、《皇甫诞碑》等。 欧阳询...,8,既然学欧阳询的书法不能入展，为何还有如此多人学欧体？
5b2e531252055a34b45ce979,星空物理,3,今天总共骑了70公里多一点，算是休闲骑了。上午从旅店出来的晚一些，出来后就开始慢慢骑车，慢慢感受张家口这个城市。     还好，...,6,暑期骑行：北京——内蒙古（三）
5b2e531252055a34b45ce97a,起风了的简书,1,话说：秦朝末年，项羽和刘邦争夺天下。外黄城原为汉王刘邦部下的大将彭越所占领，楚霸王项羽久攻不下，损兵折将，好不容易才攻破。 破城之后，彭越逃走了...,3,写给辩论咖的第二十六封信——13岁男孩王毅一席话，从项羽手下救了50000名男丁~（把握关系）
5b2e531252055a34b45ce97b,梦的衣裳TY,11,1 一直很喜欢民国女作家张爱玲。她像一个魅惑的精灵，沉默地抱着胳膊旁观人间，时而以手中那支无比冷艳的笔为读者轻轻挑开遮住人世凉薄的华丽幕布，让我...,34,"彼时人,此时月——读《今生今世》"
5b2e531252055a34b45ce97c,智慧猫,54,-1- 这两天，林思漫陷入了情感的迷惘，连续几个晚上都是半夜醒来，醒来后便头疼不已。此刻，她又忍不住打开了手机，没有张佳明的留言，屏幕却弹出一则...,65,《心归何处》番外【1】 | 这里有爱等我回来……
5b2e531252055a34b45ce97d,水良丶,10,01 文 | 水良丶 房间里的加湿器开着，朱莉已经一个月没有出门了。维克多广场一如从前，当第一缕晨光照亮这座海岸之城，一切都变得喧嚣起来。 “要...,8,自杀
5b2e531252055a34b45ce97e,铃铛子,10,今天继续更新手帐手抄报排版设计~~~希望你会喜欢哦。 首先分享黑白板式~一共9种。 下面是上色版本 我是铃铛子，希望今天的更新对你有帮助。 转载...,95,手帐 | 小清新手帐手抄报排版设计
5b2e531252055a34b45ce97f,柯浛,3,文｜柯浛  韡（wěi）韡彤管，冉冉轻翰。正色玄墨，铭心写言。——晋.傅玄《笔铭》 书不借笔，犹如行不由径。笔是书写图画的工具，位列“文房四宝”...,6,毛笔进化简史：从削尖竹木到笔管书字
5b2e531252055a34b45ce980,周庆,14,新平发邮件过来时，我正在思考一个很严肃的问题，“什么是人类的情感？” 空中浮现出一个交互界面，新平一贯笑嘻嘻的胖脸赫然在目。他说：“打开邮件，菲...,20,心，真的能碎
5b2e531252055a34b45ce981,茜喵,3,最近茜喵经常被小伙伴们问到营养问题，干脆以问答形式来做个汇总解答吧。 问题一、很晚还没吃饭，吃了又怕胖，到底该不该吃？ 答: 该吃，如果不吃，你...,19,这五个营养小问题，你能答出几个呢？
5b2e531252055a34b45ce982,叫欢哥,75,1 我们先来看几个案例，以下答案均来自后台网友的留言。 A先生：和女朋友在一起8年多了，下周结婚，年底生宝宝。如果不是怀了宝宝，可能会无期限拖下...,134,恋爱多久适合结婚
5b2e531252055a34b45ce983,太湖浪子,226,2018年3月21日     星期三     小雨 第一次写作应该是小学三年级，语文老师布置写一篇有关大扫除劳动的作文。洋洋洒洒，流水账写了近千...,217,我的写作情缘｜习惯码字，渐成真爱
5b2e531252055a34b45ce984,云淡风轻110,43,独身隐闭，更与何人说？樱树下，思心碎。无心花色美，莺唱鸳鸯戏。人不见，垂杨紫陌长亭内。 忆昔倾觞醉，剪烛同床寐。问明月，何曾悔？当时明月在，共照...,71,千秋岁•痴念  步韵LCG闲墨
5b2e531252055a34b45ce985,北京眠石,44,女娲炼石遗神壤，圣火凝晖光万条。 不意天青生后土，谁知海雾化缯绡。 轻敲耳畔出禅磬，薄照眼前透曼韶。 万状千形无为用，大瓷大杯空寂寥。 [注]无...,54,【七律】咏瓷
5b2e531252055a34b45ce986,穿越者木易君,19,梨花又绽，梦雨长亭路，望断残雁。雾叠金陵渡，黛眉含怨。夜来未尽衷肠，红袖乱、泪咽千遍。凭风倚，万籁静寂，篆香弥散。 驰念。芳兰瘦，暗香朽，遗恨折...,67,月上海棠·醉霓裳
5b2e531252055a34b45ce987,面朝大海春暖花开11,2,但是，我就是庄稼田里的一株野草 无法理解如火如荼的生长 也无法理解咬牙切齿的憎恨 我天生就在这里 有一口吃的我就活着 有一点阳光我就伸展 当你以...,11,远见
5b2e531252055a34b45ce988,寺咀山主人,6,氐州第一.风洒桃红 文/蜀山倦客   风洒桃红，斜雨渡口，清蒲水际行棹。隔望烟云，遥遮城阙，灯火朦胧旧貌。长笛横吹，已不是、阳关音调。送别无人，...,15,氐州第一.风洒桃红
5b2e531252055a34b45ce989,甘肃子溪,4,感觉墁坪的日子还在 譬如走一段路 可以在微信群里删去雨子沟的一片毛竹 譬如写一首诗 可以在手机屏幕上看一看野牛关梁上的桦树林 譬如喝一场酒 可以...,8,墁坪的日子还在
5b2e531252055a34b45ce98a,夏菡的春天,0,唯美食与爱不可辜负，当吃货遇见美食，这就是人世间最美的相遇！ 现在只要一提到去日本旅行，我身边的女人们首先想到的肯定是“买买买”。无论是大街还是...,9,东京筑地市场尝鲜记
5b2e531252055a34b45ce98b,府钟,0,清明前苍天飞雪抒情 一一作者:李府钟 世人如此浮躁，思钱想厚回报。 只为争名夺利，遗忘家中二老。 在生活受折磨，归土坟地长草。 财是眼底乾坤，忙...,1,清明前苍天飞雪抒情﻿﻿﻿一一作者:李府钟
5b2e531252055a34b45ce98c,府钟,0,因为有你 一一作者:李府钟 因为有您的托举，     才让我登上大雅之堂。 因为有您的关爱，     才使我寒心暖意洋洋。 因为...,3,因为有你﻿﻿﻿一一作者:李府钟
5b2e531352055a34b45ce98d,府钟,0,《诗说紫禁城》创作拾零 一一作者:李府钟 养心殿穿堂內室咸丰题联         九陌红尘飞不到         十洲清气晓来多   ...,2,《诗说紫禁城》创作拾零﻿﻿一一作者:李府钟
5b2e531352055a34b45ce98e,简书专题月刊,6,卷首语 文章就像一块璞玉，是需要精心雕琢的。文章遣词造句是玉的外观，主题立意是玉的灵魂，由表及里，无一不需要作者反复推敲润色，方能呈现给读者以一...,29,谈写作专题月刊08||写作一事，重在用心打磨
5b2e531352055a34b45ce98f,周庆,11,从前有个朋友跟我说，他认为凡事做到八分就好，所谓过犹不及。为了说明他的观点，他甚至赘文一篇进行论证。 那时，我并不能完全理解。或者说，我不是不理...,15,十分？八分？
5b2e531352055a34b45ce990,大龄儿瞳,13,前几年有一段时间，我天天下班坐在公交车最后一排，隔着玻璃拍街边的人。边拍边想，为什么口口声声喜欢拍照，却只在上下班路上按着快门。 我觉得就像不该...,23,周一游荡 | 雨天，去苏州的小路里慢呼吸
5b2e531352055a34b45ce991,心蓝丫头,4,前几天去看了今年的奥斯卡最佳影片《水形物语》。这种跨越物种的爱情片，很合我胃口，哈哈～～不得不说，电影场景设计的真是好看，画面色彩也美仑美奂，很...,41,零基础学水彩：速写练习《水形物语》
5b2e531352055a34b45ce992,素心绿叶,42,文|素心绿叶 “桃之夭夭，灼灼其华。”这句话可真诱人。相比桃之夭夭，我倒觉得桃之妖妖更贴切。桃花一定是位女子，她绝世倾城、妖媚多情。世间男子皆为...,53,桃妖
5b2e531352055a34b45ce993,二马行空,0,【1】 2018年3月14日，身在西方的霍金去世，享年76岁。四天后，2018年3月18日，也就在今天，身在东方的李敖去世，享年83岁。两位“大...,16,科学与文学，同样令人尊敬——谨以此文纪念霍金与李敖的去世
5b2e531352055a34b45ce994,靖佩韦,0,最近看了，电影《迷镇凶案》讲述的是一个宁静祥和的小镇上，一天搬来了一家黑人，周围居住的白人种族歧视，看不起他们，联合起来欺负他们。 可他们一家，...,6,人性？兽性？
5b2e531352055a34b45ce995,陶语,30,我在一次散步回家的途中，迎面碰见了一个男孩，他微微地笑着，叫了我一声“姐”，接着就递过来一张宣传单。 我打量了一下男孩，他有着运动员般的身材，留...,35,一位大学生的故事
5b2e531352055a34b45ce996,松树与雪,0,今晚不知道怎么了，就是睡不着觉，东想西想的，竟想到了我的爷爷，一时间心绪平静不下来，便爬起来打算写个文再睡（也许今天不写，就真的睡不着了。） 我...,8,夜话
5b2e531452055a34b45ce997,丁品,1,在很多古典名著中，江南的雨都是浪漫的，特别是绵绵春雨配上水墨建筑，满足了古人对诗意生活唯美朦胧的想象。其实对于江南人来说，湿漉漉的春雨并不讨喜，...,8,胜日寻芳‖梅
5b2e531452055a34b45ce998,阿剑啊,12,我是杂食动物，饮食上南人北相，通吃四方，少有什么困扰。 92年到西北，汉子们试探：“能吃辣不？”我应道：“诺。”又探：“能吃蒜不？”我道：“诺a...,17,文：谈吃
5b2e531452055a34b45ce999,凡心尘语,25,散文&谈写作征文 几度春风吹，玉兰今又开。 每到春天，我就等待着玉兰花开，就像等待一个年年不变的约定。人会分开，各自天涯，而花们却从不失约，年年...,43,春|春风几度玉兰开
5b2e531452055a34b45ce99a,JaaaMaaa,0,围子与母校比邻而居，仿佛一伸手就能够着。听说，很从前的日子，围子是一家土财主的庄园。繁华洗尽，往事无从考证。     围子方方正正，高高...,3,围子
5b2e531452055a34b45ce99b,太湖浪子,105,2018年3月20日      星期二     小雨 我是兔爸，只会上班赚钱的一只工作兔。每天上班下班，勤奋刻苦，把挣来的每一分钱都交给家里的兔...,105,【看图写故事】兔妈兔宝我最爱
5b2e531452055a34b45ce99c,海子三月归,63,2017年03月19日15点36分，我守着你最后两口呼吸，然后你走了，唇上留着未剃净的胡须。 20170320~0504： 海子三月归 此后，我...,86,离世365天之后，我在「简书」把你写成一本诗集《父亲和爸爸》
5b2e531452055a34b45ce99d,花屋主人萧寒,56,云生翠玉栖南谷，风送清幽入晓光。 好向奇岩寻壁峭，常随劲草引风狂。 人间偶有灵泉润，俗世从无野趣长。 露往霜来闲日月，不知雅客醉流觞。,76,【七律】春兰
5b2e531452055a34b45ce99e,北京眠石,51,慧命从何起，鸿蒙初开辟。 三光凝精魂，呼吸作虹霓。 四时风雨行，神倦悴心力。 琼浆不复甘，淑景令目迷。 忽焉入红尘，粉墨竞为戏。 头出继头没，辗...,66,【偈颂】慧命歌
5b2e531452055a34b45ce99f,林嘉梓,4,五律▪春时杂感（次韵李白望汉阳柳色寄王宰） 春时绿杨柳，对客舞柔枝。吐絮浑如雪，飏条软若丝。惟君明我意，托物盼心知。复见双飞燕，翔云去犹迟。 五...,30,五律 ▪ 春时杂感（次韵李白望汉阳柳色寄王宰，外一首）
5b2e531452055a34b45ce9a0,宏白的偏见,1,有人在塔尖诵经 谆谆教诲的咒语 仁义道德的囚笼 束缚我们的手脚 我们是怕光的动物 黑暗是我们的天堂 每当黎明 必将抱头鼠窜 拥挤在狭窄的洞 紧紧...,8,行尸走肉
5b2e531552055a34b45ce9a1,晚霞tania,3,好久没更文了，看着别人一幅一幅，一篇一篇的作品羡慕不已，自己动手写却又感觉好难，如是安慰自己，现在还在过年，过年享受一下生活再说呗，如是，每天下...,4,和毛线的那点事
5b2e531552055a34b45ce9a2,夏爱东西,2,最初我到画室的时候，看见司徒穿一件随意的白衬衫，第二天看，又是，第三天，还是。后来他自己说，他买衬衫是一模一样的一口气买7件，一天一件，刚好一周...,5,随笔之四
5b2e531552055a34b45ce9a3,与秋,2,——中越自卫反击战老兵王介平 文/施美风 王介平（1957年9月—）江苏省苏州吴县枫桥公社马浜大队（现苏州市虎丘高新技术开发区枫桥街道马浜花园）...,16,烽火岁月，老兵情怀
5b2e531552055a34b45ce9a4,钱先生_,0,我不止一次的感觉到，一个孩子那天真纯净的眼神是那么的有魔力，让一个身心疲惫的人顿时变得斗志昂扬、激情满满，让一颗烦躁的心瞬间归于平静、温柔儒雅...,5,眼神
5b2e531552055a34b45ce9a5,芥蓝若梦,0,第十六章  早餐风波 和父亲谈完以后，慕容雪就回自己房间了，想了一想，觉得还算不错，最起码上一世自己学的东西还是有用的，而且既然能帮到父亲，那就...,2,【军旅】重生之旧梦（16）
5b2e531552055a34b45ce9a6,披尘掠风,15,啥也不说了，意思都在酒里 抢运某酒业集团位于震区酒品库中的存酒是我部集中兵力实力实施的一次大行动、大阵仗。至少在宣传干事的笔下，这一行动的意义与...,14,【军旅】汶川震中记忆（9）
5b2e531552055a34b45ce9a7,有故事的小军犬,1,新兵连的战友国文，服役两年后复原了，而我依旧在部队。多年不见，他当过司机、干过销售、开过铲车，从事过很多职业。我以为，人在社会上摸爬滚打多年后，...,4,战友之间的关系能有多好？有种义气，叫做以妹相许
5b2e531552055a34b45ce9a8,不想当大律师的小中尉不是好学者,4,这一次，打算来点技术流，讲讲如果亲友不小心被警察蜀黍带走了，该怎么破？    首先我们说一下，被警察蜀黍带走该怎么理解？一般是指被公安机关...,1,如果你的亲朋好友被阿Sir蜀黍带走了，该怎么破？
5b2e531552055a34b45ce9a9,冷眼观史,5,宋太祖赵匡胤是北宋开国皇帝，不仅结束五代十国的长期分裂，重新完成了统一大业，还创建了一个文化繁盛、经济发达的王朝。 在宋太祖赵匡胤的统一过程中，...,16,此人被赵匡胤扣留，用来对南唐后主李煜施压，直接损一大将
5b2e531552055a34b45ce9aa,沃小邦,0,OG6写作题文章看不懂？Lovely Stones 究竟在说什么？读懂文章需要哪些“外挂知识”？以下是沃邦SAT写作教师沈祎老师对OG6的文章解...,0,OG6写作什么鬼？Lovely Stones究竟在说什么？谁来拯救我的SAT写作??? 附范文
5b2e531652055a34b45ce9ab,耳月田,41,以前主编招募编委时，文案经常被我嘲笑，于是，这次主编让我来写（微笑脸）。所以！看到最后不管咋样，请务必夸我写的好，谢谢！ （他真的什么材料都没给...,23,【已结束】【想法专题编委招募】错过我也没关系，但最好不要
5b2e531652055a34b45ce9ac,陌上花开妻已归,0,看到一个复杂任务时，有的人条件反射似的发出这么难，这个要怎么完成的感叹。其实不然。复杂任务看起来是复杂，但也有其可破点——将复杂任务分成一小块一...,3,为什么自己害怕去完成复杂的任务？——你只是还没掌握这个思维方式
5b2e531652055a34b45ce9ad,梦的衣裳TY,34,我喜欢，在春天的夜晚，翻一本旧书，轻轻吟诵触动心灵的文字，一遍遍回味字里的悠长。窗外花正香，微风拂过枝头的月亮。心中便也繁华似锦，美得不可明状。...,58,我喜欢
5b2e531652055a34b45ce9ae,苏羽Loner,143,笑了一路。,58,约炮指日可待？
5b2e531652055a34b45ce9af,迎春花阿班,151,文/迎春花阿班 我喜欢写作，喜欢看书，喜欢坚持。 曾经我以为写作只是一个兴趣爱好，后来我无意发现，写作居然会改变了我。 写作让我变得自信大方，变...,295,坚持写作，让我遇见了更好的自己
5b2e531652055a34b45ce9b0,雾锁微澜,80,2018-03-19 星期一 天气:阴 1 经常喜欢和学生聊天，有时候会问他们选择现在的这个专业，是不是出于自愿。 每当谈道这个话题，大多数学生...,227,没有一个专业，可以让你一劳永逸
5b2e531652055a34b45ce9b1,丽丽zhou,7,总结自己的日语学习就不得不回头看看自己过去十多年的路，着实不想承认这么快十多年就过去了！ 好吧~~ 面对现实！ 一、初见日语：没有捷径，就是各种...,24,日语学习之路小总结
5b2e531652055a34b45ce9b2,林嘉梓,10,五绝▪题柳燕图 池边柳丝动，似是钓春风。燕子双飞至，与君今日逢。 押平水韵，林嘉梓作于2018.3.18.原创诗词 / 侵权必究,36,五绝 ▪ 题柳燕图
5b2e531652055a34b45ce9b3,太湖浪子,139,小龙女： 我是个外星人，偶然闯入你们人类的领地，遇见了最美好的你小龙女。我要向你表白： 你就是我唯一，不管你愿不愿意。用你们人类的话说，今生今世...,132,呼唤世界，向你告白｜你就是我唯一
5b2e531652055a34b45ce9b4,铨斋主人,6,忆江南·初春 文/铨斋主人 春未许，桃李两迷离。 露湿紫荆尝料峭，林回新翼诉幽凄。 衰客起相思。 按《钦定词谱》忆江南·江南好（白居易）。依《词...,25,铨斋诗词‖忆江南·初春
5b2e531752055a34b45ce9b5,花屋主人萧寒,60,本向云山安慧寂， 闲从雅室染书香。 如今解得红尘意， 碧叶疏离写玉章。,68,【七绝】墨兰
5b2e531752055a34b45ce9b6,北京眠石,44,一一出正月，玄英忽至。 彼冬未遐， 九春未荣。 群芳不华， 六出娉婷。 尔时以逝， 已矣玄英! 千鹤诗友雅和： 珍重芳华久不发，飘落九天作飞花。...,74,【四言】咄雪
5b2e531752055a34b45ce9b7,静坐的行者,48,游人波上看朱樱，水中行，画中行，黄鸟低飞，啼落满天星。欲拾香魂风不住，舟去也，一枝枝，向晚晴。 晚晴，晚晴，恨飘零。红渐轻，绿渐明，且住且住，且...,88,江城梅花引-樱花
5b2e531752055a34b45ce9b8,百遍如果,2,我不敢赌，所以我选择了回到小县城工作，顺利的在未毕业之前考取了一份稳定的工作，可是我内心却不安宁。 坐在那个狭小的区域里，我有感而发，写下此篇，...,4,如果无法决裂，就会开始平庸
5b2e531752055a34b45ce9b9,焚姓废名2016,2,当夜幕下最后一抹黑暗消散 当清晨里第一缕阳光来临 一株萌芽悄悄破土 把世界唤醒 那是沉睡一冬温柔恬静的精灵 那是睫毛微颤不胜娇羞的浅嗔 农夫停住...,5,萌芽
5b2e531752055a34b45ce9ba,April石,29,餐厅里，一群人，一堆碗，一阵一阵笑谈 似乎只有吃，才不显得难堪，显得孤单 机械上的螺丝，注定时刻绷紧，稍不慎 就是被撤换掉的命运，即使周围早就冷...,31,吃羊人
5b2e531752055a34b45ce9bb,三水林枫,34,春天是一场忽然的伤寒， 途经沉睡的白昼， 终于抵达夜晚的清醒， 梦境纷纭，地面湿润， 似乎刚刚下过小雨， 或者是黎明前的小雪， 在梦醒时悄悄停了...,41,春天是一场忽然的伤寒
5b2e531752055a34b45ce9bc,林嘉梓,10,爬楼梯 文＼林嘉梓 我站在一座楼梯前，正准备往上爬，为了完成某一任务首先点上一根烟，抽上几口眼睛盯着墙壁，仿佛墙壁上挂着一件稀世珍宝，或是一幅传...,38,爬楼梯
5b2e531752055a34b45ce9bd,静铃音,59,小雨如酥润陇东，重山碧透万枝融。 斜阳细柳依春面，横陌群芳戏醒虫。 平野流云怜草绿，烟村飞燕爱桃红。 蝶张縠翅迷人眼，节物风光幻化中。 平水韵（一东）,86,七律 陇东春雨后
5b2e531752055a34b45ce9be,向以鲜,28,禅师和猎人 还没有看清鹿群 是三只，还是五只 禅师：你是什么人 猎人：猎人 禅师：你懂箭术吗 猎人：这个是行家 禅师：你一箭能射死几只 猎人：一...,25,你，终于从旷劫中明白
5b2e531852055a34b45ce9bf,刘星洪,4,1919年10月至11月，卡夫卡和鲁迅这两位“世界大师”级的人物，仿佛有个约定，几乎同时拿起笔。不朽之作《致父亲》和《我们现在怎样做父亲》就这样...,9,从卡夫卡的《致父亲》到鲁迅的《我们现在怎样做父亲》
5b2e531852055a34b45ce9c0,小小十九,8,这几天，突然暴风四起，气温骤降。站在窗边，看着狂风肆虐下那一棵棵树就像顽童手中的波浪鼓一样东倒西歪，迫切的想走上街去，近距离的看看那些更轻弱的花...,14,「春| 乍寒之后 」
5b2e531852055a34b45ce9c1,野马爱上草原,3,一 12岁时，那个懵懂的你喜欢看小说，不管是言情还是武侠。那个时候的你，思想简单，圈子简单，甚至一句笑话，你可...,8,没关系，这就是青春呀
5b2e531852055a34b45ce9c2,项目经理世界,0,当一个项目结束后，但无法实现预期的结果时，随之而来的就是来自各方的指责，部门经理会抱怨说：“将所有的资源和资金投入这个项目，形成的产品并没有拉动...,1,要不要做这个项目，首先要做这个项目的商业分析项目
5b2e531852055a34b45ce9c3,彩缤,228,2018年3月17日  星期六  小雨 1 李光明和张小绾是秦岭大山深处的一对夫妻。 三十年前，张小绾刚刚高中毕业，当村主任的父亲就让十八岁的小...,199,三尺讲台，爱和希望在大山里生辉
5b2e531852055a34b45ce9c4,开在夜里的花儿,16,（文/亦浓） 2018年3月18日  星期日  雨 女儿，这些话妈妈酝酿了很久，也犹豫了很久，不知如何与你谈起，思来想去，写信可能是最好的方式了...,15,给爱女点点的一封信
5b2e531852055a34b45ce9c5,公子一小白,2,简书【历史】专题微信2群于2018年3月12日发布了第一期话题讨论（详见【历史】专题·话题讨论1|历史到底有没有意义），在接下来几天的时间里，虽...,2,【历史】专题·话题讨论1活动总结
5b2e531852055a34b45ce9c6,正广文化,0,王家训先生南人北相，两腮短须、方脸丰腭、长目阔嘴，与江南雅士的形像大相径庭。当他以阔大的手掌挥舞着一管细长的毛笔时，令人直面一种博大与厚重。而他...,6,他笔下的人物细腻而丰满，有着引人回忆的内涵
5b2e531852055a34b45ce9c7,有待ich,0,惟弥艺术苏绣部落惟弥艺术苏绣部落，是有待产品内的一个苏绣部落。由姑苏绣花郎张雪创立，与他的个人工作室同名，出品的绣作风格独特，充满了现代简约感。...,6,燕子与船，柳枝与蝉，这种刺绣沁人心脾
5b2e531852055a34b45ce9c8,云儿520,2,周五的晚上向来是最惬意的，因为我可以为所欲为！为所欲为的我在昨天晚上破天荒地去听了一堂书法课。 没有目的，只是心血来潮。心血来潮的事情往往有意外...,13,适
5b2e531952055a34b45ce9c9,稳心山人,6,文/稳心山人图/稳心山人 经过一夜休整，我们的小团队在前往圣城之门的旅途上，似乎恢复了不少元气。 “今天只有二十公里哦。”吃早餐的时候，牡蛎竖起...,4,【寒冬朝圣日记】第十二章·佩德罗索与圣城之门
5b2e531952055a34b45ce9ca,简半坡,1,文、图/简半坡 昨夜我来时，夜已沉睡。苗王城覆盖着静谧。檐前的雨滴，错落有致，仿若苗寨均匀的鼾声。 今晨，从木楼的清香里醒来，雨已止。踩一路吱嘎...,9,【一个人的行走】‖在苗王城的石巷穿行
5b2e531952055a34b45ce9cb,糖丫头,10,一个人总要走陌生的路，看陌生的风景，听陌生的歌。              ——王家卫《蓝莓之夜》 人总有心情不好的时候，也总要用一个...,7,如果难过，就去旅行吧
5b2e531952055a34b45ce9cc,小默森,6,前些日子有读者留言说，从游记来看，也大概能推测出你们住宿的地点以及行动轨迹，但我们还是希望有些更加简洁明了的攻略。 其实，之前一直不写推荐是因为...,11,夜游京杭大运河
5b2e531952055a34b45ce9cd,盛夏东南,9,因为一个人的旅程总是比较随心和慵懒，走走停停。相对于景点打卡，更珍视遇见市井风情与某个特定时空某个特定的自己相逢，所以，不同于一般游记，这篇游记...,10,你背对着山河，一步步走向我
5b2e531952055a34b45ce9ce,夏至荷风,4,最近闹剧荒，又无心阅读，于是翻出曾经看过的老剧来看。BBC的短剧《南方与北方》，再次回味依然是经典。 传承了BBC古典剧的一贯风格，男主帅气、迷...,6,《南方与北方》：工业时代的傲慢与偏见
5b2e531952055a34b45ce9cf,miss棋落,4,作为一个知识服务行业，了解最新的知识，与世界发展大趋势接轨是必然要做的事情。说起来，《第四次工业革命》这本书已经不算是新书了，去年开始一直想看，...,3,颠覆性影响|读《第四次工业革命》
5b2e531952055a34b45ce9d0,透网之鳞,2,红与黑是我读的最慢的一本书，也是收获最少一本书。一天读十张，整整花了大半个寒假，因为比较闲，一字一句读的，然而，基本没产生什么共鸣，我甚至想刻意...,4,红与黑
5b2e531952055a34b45ce9d1,太湖浪子,121,2018年3月17日    星期六    小雨 我主动出击，找雪哥促膝谈心，兔子不吃窝边草。雪哥露出若无其事样子，反而诘责我想歪，口口声声说他的...,106,我与春天有个约会｜斗智斗勇完胜GAY
5b2e531952055a34b45ce9d2,智慧猫,64,伟大的霍金去世了，他留下了预言：“死亡并非终点，时空旅行将成为现实。” 伟人，之所以为伟人，就是他们看透了世界的真相，留给凡俗无尽的困惑和遐想，...,65,都市女性小说《心归何处》 | 你的暧昧我永远不懂！
5b2e531a52055a34b45ce9d3,田梦_a9a2,42,谁见归鸿一两行？春来整日大风扬。 柳枝有意何曾绿，桃李无心不肯香。 窗外勾残痕尽瘦，帘中烛淡影还长。 银河望断难成梦，负了梅花负海棠。 上一篇：...,63,七律.无题
5b2e531a52055a34b45ce9d4,黄小佛爷,26,这是最好的选择，于你在最美好的季节里，选择死去 逃脱拘束一生的轮椅，陨落是亲吻大地，是灵魂的重生 星空自此多了一位家人，眨眼是你顽皮的泪珠，是大...,27,记得仰望星空
5b2e531a52055a34b45ce9d5,我叫于某某,2,刘震云有一部长篇小说叫《一句顶一万句》。看完敦化知名作家高春阳的短篇小说《鸟事》，我心里莫名想到了刘震云的这部小说。《鸟事》结尾“我”的那句“爷...,1,干巴儿的爱情最长久——读高春阳（东弁）短篇小说《鸟事》有感
5b2e531a52055a34b45ce9d6,破碎蝴蝶的碎片,4,K突然意识到，这是一间昏暗的酒吧。一盏挂在吧台前的灯不断地发出黄色的光，幽幽地照着，让人感觉已经是深夜，几张木质小桌整齐地摆成一字型向内延伸，把...,10,幸运的失败
5b2e531a52055a34b45ce9d7,没有高四,8,谢谢你没放弃 凌晨一点，读完了刘同的新书《我在未来等你》 书中有一封信，是主人公写给17岁的自己，信封上写着：“读完全书前请勿打开”，我一直把这...,16,谢谢你没放弃
5b2e531a52055a34b45ce9d8,春秋莫小谈,15,秦穆公胜晋，成就穆公霸业。但星辰也有陨落时，公元前621年，穆公亡，称霸诸侯只4年时间。 穆公一去不返，秦国也进入了韬光养晦之时。接下来，也该南...,34,第二章 春秋无义战7‖一人之霸万骨枯
5b2e531a52055a34b45ce9d9,建颐,5,我是2017年11月中旬来到竹桃苑的，到目前一个多月的时间。写了七篇文，前二十年也没写过这么多。看了两本书，两个月看两本书也是这些年很少有的事。...,14,2018写作和读书目标制定
5b2e531a52055a34b45ce9da,心缘育儿,22,,,神奇的魔法床 第十章：太空城之旅 9
5b2e531a52055a34b45ce9db,旭日秋语,23,夏茂16岁，今天是他的生日。爸爸妈妈准备晚上去酒店，给他庆祝生日。碰巧是周末，夏茂醒来已是上午时分。阳光被窗帘拦截，变成了房间里细碎的光影。夏茂...,36,毕业，她成为处长的情人
5b2e531a52055a34b45ce9dc,梁俊唱古诗,4,落日落日金灿灿，似火把山烧。雾云满天散，明月照人来。作者 梁越梅 照片中紫衣女孩叫梁越梅，她是唱《苔》的小姑娘梁越群的堂姐姐，性格开朗，阳光活泼...,12,我们已经种下诗性教育的种子，现在邀请您来陪伴
5b2e531b52055a34b45ce9dd,衡水文化王新良,5,不管你能否看到 我都把心放到文字里 干净、透明 水晶般晶莹 于是，不管我是否在意 生活都成了一首首诗 鲜活、灵动 像春天的风,21,诗•心
